Date,PY_Crypto_Market_Index_Rebalanced,CoinsInIndex
2018-02-26,0.023474872126705463,bitcoin;xrp;ethereum;bitcoin-cash
2018-02-27,-0.03165967207890392,bitcoin;xrp;ethereum;bitcoin-cash
2018-02-28,0.045919106045026005,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-01,0.002516417133753811,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-02,0.023365570242367514,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-03,0.0118809272510709,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-04,-0.003957320900778874,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-05,-0.062144448019071756,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-06,-0.0793815700156557,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-07,-0.058952637328108855,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-08,0.006122630891179564,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-09,-0.0546826122923197,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-10,0.07481910483979333,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-11,-0.042334520041749604,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-12,-0.003002385108827157,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-13,-0.10956499468139,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-14,6.316765268790641e-4,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-15,0.0023833992158603717,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-16,-0.05744966978806255,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-17,0.022037487082818743,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-18,0.05228029541143231,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-19,0.02315906223141504,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-20,-0.001166523991648316,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-21,-0.027310106626020462,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-22,0.009921759492332947,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-23,-0.023814800282063547,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-24,-0.015393895763101274,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-25,-0.04401525505800719,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-26,-0.0529081028269881,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-27,0.007183735316759946,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-28,-0.11993186491622673,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-29,-0.024568150402088026,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-30,0.007703570044663394,bitcoin;xrp;ethereum;bitcoin-cash
2018-03-31,-0.029521215067475876,bitcoin;xrp;ethereum;bitcoin-cash
2018-04-01,0.03104964732101283,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-02,0.0695838457321057,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-03,-0.09301064443915144,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-04,-0.005100692441704041,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-05,-0.03294954856963477,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-06,0.037952135701059694,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-07,0.02479660487697459,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-08,-0.02364430155829332,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-09,0.015256738086116958,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-10,0.03757109483890569,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-11,0.1315293058799286,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-12,-0.0011315496700411516,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-13,0.009509669109176413,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-14,0.056016026200697254,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-15,-0.027407579292670944,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-16,-0.014881231889794354,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-17,0.05433102182519575,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-18,0.049096216349226875,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-19,0.08639459490342391,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-20,-0.010931462011855148,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-21,0.0015904939444935438,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-22,0.029394689486577193,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-23,0.07761303478224796,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-24,-0.11713629427841592,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-25,0.06301431160787203,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-26,-0.03385052898765517,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-27,0.052668262220517924,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-28,0.014246978658981823,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-29,-0.0309316650266122,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-04-30,-0.0023692076396639593,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-01,0.020151495378331982,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-02,0.06274319231654618,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-03,7.811511477758841e-4,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-04,0.029424761755117677,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-05,-0.02443388018011554,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-06,-0.04005147153422419,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-07,-0.014599364777527478,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-08,0.002195594117461094,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-09,-0.041040954146054326,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-10,-0.07960861713527008,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-11,0.018060435444400714,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-12,0.040891021983570273,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-13,-0.0064308400330238295,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-14,-0.03526710864948105,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-15,-0.010948954322503857,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-16,-0.0454648133999956,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-17,0.020862328766608852,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-18,-0.0021711929549279372,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-19,0.03625564772355347,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-20,-0.020242539065893742,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-21,-0.058684521252952315,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-22,-0.07985589832729907,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-23,0.023006789324938215,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-24,-0.023155875567588666,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-25,-0.009242758174608517,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-26,-0.00788887861698352,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-27,-0.0668958165809904,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-28,0.0707810344484836,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-29,-0.005759068855416451,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-30,0.01901816280927041,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-05-31,0.007143674610566891,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-01,0.022814990646776553,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-02,0.02593577342981858,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-03,-0.00892833861494778,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-04,-0.0029833809738822096,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-05,-0.0019424131448781473,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-06,0.0012169672908939255,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-07,-0.009176296329775,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-08,-0.013595563867373851,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-09,-0.11512207079219147,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-10,0.017665519944212536,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-11,-0.06263514177575809,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-12,-0.04077674195251306,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-13,0.06100749809914656,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-14,-0.04311235385801348,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-15,0.010700874874391293,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-16,-0.0055537647782685235,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-17,0.032110034342274746,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-18,0.01573093562190065,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-19,-0.005668828214071618,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-20,-0.011341698942335669,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-21,-0.11069600843878727,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-22,0.01143083640216541,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-23,-0.016806126132773668,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-24,0.010655396758018678,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-25,-0.044301056835356095,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-26,0.017191248539535266,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-27,-0.048578065907998284,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-28,0.043669857514759054,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-29,0.03566630582963253,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-06-30,-0.0025730120869422563,bitcoin;litecoin;xrp;stellar;ethereum;neo;bitcoin-cash;cardano
2018-07-01,0.045264813495546376,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-02,-0.015545881965172231,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-03,0.008772109275179794,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-04,0.0021230493659296916,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-05,-3.834690264506267e-4,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-06,0.03110808885758301,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-07,-0.015605944783095084,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-08,-0.016547337958028156,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-09,-0.07071102270876414,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-10,0.015157956332093424,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-11,-0.030659665598382634,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-12,0.009062199988180326,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-13,0.005309823137606055,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-14,0.021776339522764657,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-15,0.06845582993094748,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-16,0.06686971985888825,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-17,-0.008276256400513592,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-18,-0.001551488880207835,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-19,-0.036176490012660975,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-20,0.016860420074717553,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-21,-0.00366144364694006,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-22,0.013399266521002314,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-23,0.07547800803242331,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-24,-0.019972854795324717,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-25,-0.0266842627227266,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-26,0.019101331913087456,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-27,-7.397554380472224e-4,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-28,0.0020656218111111796,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-29,-0.014866120881049825,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-30,-0.048534903756693754,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-07-31,-0.017020438975653,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-01,-0.019083405499725748,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-02,-0.0037823726634960628,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-03,-0.04415926209218306,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-04,0.00869738952480553,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-05,-0.017819294345222187,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-06,-0.04697304436460884,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-07,-0.08417167556247483,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-08,0.03911357247953438,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-09,-0.06891777242650644,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-10,-0.009703349860688557,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-11,9.121567867418303e-4,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-12,-0.043606703872258144,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-13,-0.022393046362445605,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-14,0.015324438637544482,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-15,0.00994297091294996,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-16,0.08701456464922419,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-17,-0.05095865179371974,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-18,0.01916558564878938,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-19,-0.05864967148340287,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-20,0.03022493564110237,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-21,-0.0279196517929201,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-22,0.025483928236844512,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-23,0.02063254997638319,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-24,8.991469652331813e-4,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-25,-0.01240996347249649,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-26,0.03520351538747492,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-27,0.037062993808777873,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-28,-0.012111518946084157,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-29,-0.01592211413854434,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-30,0.00713275112925877,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-08-31,0.03723325472610945,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-01,0.005352230000824182,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-02,-0.00975238215941397,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-03,0.004825919571453657,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-04,-0.1312542353522177,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-05,-0.017138081521297897,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-06,-0.026537672571169457,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-07,-0.05439977837680215,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-08,0.0073626509847832195,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-09,-0.0035430026156664063,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-10,-0.021990878737502658,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-11,-7.775983429826324e-4,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-12,0.05954759410367671,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-13,-0.004396431305465227,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-14,0.01715562921457618,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-15,-0.004197856470828744,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-16,-0.059337138084462206,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-17,0.04449507161793284,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-18,0.004207233596209774,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-19,0.06968346375727921,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-20,0.07238370016123191,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-21,-0.009909994702687682,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-22,0.008808646506436363,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-23,-0.04819511556887668,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-24,-0.021427786956080393,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-25,0.00937655593665291,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-26,0.04447892875028144,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-27,-0.013571983371524807,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-28,0.01093633358115902,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-29,0.003909419358558058,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-09-30,-0.0060308573001266325,bitcoin;litecoin;xrp;stellar;ethereum;eos;bitcoin-cash;cardano
2018-10-01,-0.01569278819054759,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-02,-0.012228007708305446,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-03,0.009237287972872259,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-04,0.00855101988323676,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-05,-0.012651183836403812,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-06,0.0027999407084273982,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-07,0.010894667128502162,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-08,-0.005336020266114993,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-09,-0.011179582848710502,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-10,-0.09722081312716355,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-11,0.01905584569860053,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-12,0.0048953255614592765,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-13,-0.008664726508408268,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-14,0.05648439728394663,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-15,0.004663448413136445,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-16,-0.007968568521742228,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-17,-0.013427625296136636,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-18,-8.861765566405141e-4,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-19,0.0059052400798228115,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-20,-0.0012580928172979005,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-21,-0.0014165011295357928,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-22,4.0542428062688093e-4,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-23,-5.614278941721825e-5,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-24,-0.003269482403062796,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-25,3.3972312159149225e-4,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-26,6.940856147869741e-5,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-27,0.003830006450225489,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-28,-0.031969069055780945,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-29,0.001873197926718255,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-30,-8.087784353060679e-4,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-10-31,0.009224246420341975,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-01,0.009661632506865168,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-02,-0.0017778435827522812,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-03,0.019591103436025995,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-04,0.01210568420543185,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-05,0.030103684018052152,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-06,0.0012763561392081814,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-07,-0.023345089717017327,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-08,-0.011049696528868605,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-09,0.007396035611328964,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-10,-0.002157047361964231,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-11,-0.005478490606271495,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-12,-0.007720470356172876,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-13,-0.10878370286097899,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-14,-0.01036135192783501,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
2018-11-15,-0.021362647017387187,bitcoin;xrp;stellar;ethereum;eos;bitcoin-cash
