Date,PY_Crypto_Market_Index,CoinsInIndex
2016-07-03,0.03725008160044343,bitcoin
2016-07-04,-0.019250508084830774,bitcoin
2016-07-05,0.0099469489827825,bitcoin
2016-07-06,-0.05581413144872322,bitcoin
2016-07-07,0.039728728712596674,bitcoin
2016-07-08,-0.023626432891973755,bitcoin
2016-07-09,-0.0024609902479937593,bitcoin
2016-07-10,-0.00262292189780882,bitcoin
2016-07-11,0.025747344854128332,bitcoin
2016-07-12,-0.01528894412191839,bitcoin
2016-07-13,0.005500751056112672,bitcoin
2016-07-14,0.007836069201592428,bitcoin
2016-07-15,-0.003758213895649774,bitcoin
2016-07-16,0.02789554519917708,bitcoin
2016-07-17,-0.009394022492963417,bitcoin
2016-07-18,-3.595984923902949e-4,bitcoin
2016-07-19,-0.01072666729207057,bitcoin
2016-07-20,-0.00101146042909638,bitcoin
2016-07-21,-0.02188087564059428,bitcoin
2016-07-22,0.007559530759966174,bitcoin
2016-07-23,0.008701094514196395,bitcoin
2016-07-24,-0.010929235856780514,bitcoin
2016-07-25,-0.00354242190968963,bitcoin
2016-07-26,0.003932203843837605,bitcoin
2016-07-27,0.0010432110288199287,bitcoin
2016-07-28,0.002983220215594417,bitcoin
2016-07-29,-0.002964864225551624,bitcoin
2016-07-30,-0.04746581641346302,bitcoin
2016-07-31,-0.029912482748462612,bitcoin
2016-08-01,-0.10203010339081571,bitcoin
2016-08-02,0.03392247382404633,bitcoin
2016-08-03,0.02085269066209278,bitcoin
2016-08-04,-0.005628873840578755,bitcoin
2016-08-05,0.021904478933858215,bitcoin
2016-08-06,0.008322149488387115,bitcoin
2016-08-07,-0.0027640897762701696,bitcoin
2016-08-08,-0.005518912614202304,bitcoin
2016-08-09,0.007292153979202159,bitcoin
2016-08-10,-0.0050507626609957,bitcoin
2016-08-11,-0.002653187514042608,bitcoin
2016-08-12,-0.0033602099289362897,bitcoin
2016-08-13,-0.026150611665070742,bitcoin
2016-08-14,-0.0056834032712171235,bitcoin
2016-08-15,0.017820376550850916,bitcoin
2016-08-16,-0.007340238932463075,bitcoin
2016-08-17,0.0019206229848235663,bitcoin
2016-08-18,0.0022818636846557716,bitcoin
2016-08-19,0.010484628874826232,bitcoin
2016-08-20,-6.690222292724761e-4,bitcoin
2016-08-21,0.0093232235063343,bitcoin
2016-08-22,-0.00570520102875622,bitcoin
2016-08-23,-0.0055568715846593675,bitcoin
2016-08-24,-0.0041815945169461416,bitcoin
2016-08-25,0.003265935292171295,bitcoin
2016-08-26,-0.01688278823396345,bitcoin
2016-08-27,0.006932640596449483,bitcoin
2016-08-28,3.397284002171354e-4,bitcoin
2016-08-29,0.005897840381725554,bitcoin
2016-08-30,-0.0035230737928421663,bitcoin
2016-08-31,-0.00552201346329938,bitcoin
2016-09-01,0.005634962090183928,bitcoin
2016-09-02,0.03864166859011385,bitcoin
2016-09-03,0.017271891548281917,bitcoin
2016-09-04,-0.003363902032143423,bitcoin
2016-09-05,0.006320259493092467,bitcoin
2016-09-06,0.006707126144522624,bitcoin
2016-09-07,0.018974462843348583,bitcoin
2016-09-08,-0.005531585770443665,bitcoin
2016-09-09,0.0010397382474077559,bitcoin
2016-09-10,-0.027297413260393207,bitcoin
2016-09-11,0.002508700102412155,bitcoin
2016-09-12,0.001639523954911744,bitcoin
2016-09-13,0.0023657090056009807,bitcoin
2016-09-14,-0.005795513907995908,bitcoin
2016-09-15,-2.998148953068307e-4,bitcoin
2016-09-16,-0.0016307484362537799,bitcoin
2016-09-17,0.006398819300120163,bitcoin
2016-09-18,-0.0010614932563546176,bitcoin
2016-09-19,-0.0015029961232346867,bitcoin
2016-09-20,-0.01852128609052915,bitcoin
2016-09-21,-0.0014261435255041252,bitcoin
2016-09-22,0.010914608078480825,bitcoin
2016-09-23,-3.5999324153504334e-4,bitcoin
2016-09-24,-0.0029897562715023593,bitcoin
2016-09-25,0.011940295680641916,bitcoin
2016-09-26,-0.00309175040736319,bitcoin
2016-09-27,-0.0023750863513258016,bitcoin
2016-09-28,0.0015944303814613163,bitcoin
2016-09-29,0.0066511667655304455,bitcoin
2016-09-30,0.006942781023352468,bitcoin
2016-10-01,-0.005046962251320819,bitcoin
2016-10-02,0.002029340688880952,bitcoin
2016-10-03,-0.0031562781033686186,bitcoin
2016-10-04,0.0037735852394499233,bitcoin
2016-10-05,8.323076059328523e-4,bitcoin
2016-10-06,0.0066658822718342605,bitcoin
2016-10-07,0.0032146168948014395,bitcoin
2016-10-08,-0.003812664724247455,bitcoin
2016-10-09,0.003628588391335357,bitcoin
2016-10-10,0.0350461990590869,bitcoin
2016-10-11,-0.007641377949773445,bitcoin
2016-10-12,9.332355640889572e-4,bitcoin
2016-10-13,0.0056249462829128264,bitcoin
2016-10-14,-0.0027083083748617107,bitcoin
2016-10-15,0.004663039033963467,bitcoin
2016-10-16,-0.003806910666761179,bitcoin
2016-10-17,-0.0019308126118541863,bitcoin
2016-10-18,-0.011730713161844066,bitcoin
2016-10-19,5.342972035061835e-4,bitcoin
2016-10-20,0.0031194639533431243,bitcoin
2016-10-21,0.03793274874156413,bitcoin
2016-10-22,-3.3936153929456624e-4,bitcoin
2016-10-23,-0.005050234765243131,bitcoin
2016-10-24,0.005836794377432046,bitcoin
2016-10-25,0.03101697407945943,bitcoin
2016-10-26,0.014648070528283822,bitcoin
2016-10-27,0.001942014633543414,bitcoin
2016-10-28,0.0353679372752569,bitcoin
2016-10-29,-0.01781393867970011,bitcoin
2016-10-30,-0.0012717508386701798,bitcoin
2016-10-31,0.04029305139629471,bitcoin
2016-11-01,0.01500882865115695,bitcoin
2016-11-02,-0.07296402147641838,bitcoin
2016-11-03,0.02088531649570101,bitcoin
2016-11-04,2.602552764093244e-4,bitcoin
2016-11-05,0.0114549471648428,bitcoin
2016-11-06,-0.011863106911276356,bitcoin
2016-11-07,0.009507701949775701,bitcoin
2016-11-08,0.018735864175605126,bitcoin
2016-11-09,-0.010757646118426787,bitcoin
2016-11-10,0.001224927305690707,bitcoin
2016-11-11,-0.015979621136033486,bitcoin
2016-11-12,-0.004296847536317404,bitcoin
2016-11-13,0.004250013120814349,bitcoin
2016-11-14,0.009315097840498263,bitcoin
2016-11-15,0.04476444393223018,bitcoin
2016-11-16,-0.00433755399515533,bitcoin
2016-11-17,0.014214767311436446,bitcoin
2016-11-18,4.1253110232145046e-5,bitcoin
2016-11-19,-0.0277765640927267,bitcoin
2016-11-20,0.01118440596069717,bitcoin
2016-11-21,0.01623414137539476,bitcoin
2016-11-22,-0.009028479985575048,bitcoin
2016-11-23,-0.0057984430428326085,bitcoin
2016-11-24,0.0018354151714063223,bitcoin
2016-11-25,-0.008485949660126745,bitcoin
2016-11-26,-0.004561827647803956,bitcoin
2016-11-27,0.005147704093118224,bitcoin
2016-11-28,-2.840586693164628e-4,bitcoin
2016-11-29,0.013619341360006029,bitcoin
2016-11-30,0.014753367423404298,bitcoin
2016-12-01,0.027589858691650586,bitcoin
2016-12-02,-0.008765074276273115,bitcoin
2016-12-03,0.003517068262582639,bitcoin
2016-12-04,-0.019800038791590577,bitcoin
2016-12-05,0.0072544801996293345,bitcoin
2016-12-06,0.005100679537146364,bitcoin
2016-12-07,0.0034802886525607166,bitcoin
2016-12-08,0.0025706202842455334,bitcoin
2016-12-09,0.002398818851623636,bitcoin
2016-12-10,-0.0063702193263167495,bitcoin
2016-12-11,0.013364293370477297,bitcoin
2016-12-12,6.011050422283579e-4,bitcoin
2016-12-13,0.0011843354190640275,bitcoin
2016-12-14,-0.004351215826307813,bitcoin
2016-12-15,0.008725572393664888,bitcoin
2016-12-16,0.007516519385469442,bitcoin
2016-12-17,-3.7809276350250374e-4,bitcoin
2016-12-18,0.002758843640678768,bitcoin
2016-12-19,0.010243612033828025,bitcoin
2016-12-20,0.04086418376147395,bitcoin
2016-12-21,0.03562726506806055,bitcoin
2016-12-22,0.06433033120223852,bitcoin
2016-12-23,-0.025442838364646298,bitcoin
2016-12-24,-0.0029404263278057182,bitcoin
2016-12-25,0.012670140107888085,bitcoin
2016-12-26,0.027802640113667745,bitcoin
2016-12-27,0.04476426663914296,bitcoin
2016-12-28,-0.002486908854624134,bitcoin
2016-12-29,-0.012672740567080037,bitcoin
2016-12-30,0.0026026296911237207,bitcoin
2016-12-31,0.035254245031352244,bitcoin
2017-01-01,0.023193235615713143,bitcoin
2017-01-02,0.021389344804012642,bitcoin
2017-01-03,0.10096034523205952,bitcoin
2017-01-04,-0.1305752503587813,bitcoin
2017-01-05,-0.11620924119420283,bitcoin
2017-01-06,0.007051147530168502,bitcoin
2017-01-07,0.0028728183557759947,bitcoin
2017-01-08,-0.009229224484777726,bitcoin
2017-01-09,0.005358747291355826,bitcoin
2017-01-10,-0.15447664907680253,bitcoin
2017-01-11,0.03422186501685423,bitcoin
2017-01-12,0.023515097351763648,bitcoin
2017-01-13,-0.006785261137408509,bitcoin
2017-01-14,0.004128728905012075,bitcoin
2017-01-15,0.011777592965026847,bitcoin
2017-01-16,0.0879038977802681,bitcoin
2017-01-17,-0.023761878519726276,bitcoin
2017-01-18,0.013950027432453408,bitcoin
2017-01-19,-0.004511461114062866,bitcoin
2017-01-20,0.0294635794066912,bitcoin
2017-01-21,0.0031237843530507827,bitcoin
2017-01-22,-0.00396704151900178,bitcoin
2017-01-23,-0.031237062820287775,bitcoin
2017-01-24,0.009870593266904206,bitcoin
2017-01-25,0.017639684998997814,bitcoin
2017-01-26,0.0023555870751540077,bitcoin
2017-01-27,0.0019985743438275905,bitcoin
2017-01-28,-0.0022748052839267124,bitcoin
2017-01-29,9.631589010409959e-4,bitcoin
2017-01-30,0.05292264278625684,bitcoin
2017-01-31,0.019006132801877122,bitcoin
2017-02-01,0.022768592259238787,bitcoin
2017-02-02,0.01774054215904451,bitcoin
2017-02-03,0.012533864584742654,bitcoin
2017-02-04,-0.01503241332351873,bitcoin
2017-02-05,0.010467402259443955,bitcoin
2017-02-06,0.022101353214667996,bitcoin
2017-02-07,0.001619238325995358,bitcoin
2017-02-08,-0.0667937371186523,bitcoin
2017-02-09,-0.005757777136341375,bitcoin
2017-02-10,0.01583075640249717,bitcoin
2017-02-11,-0.005259445444457248,bitcoin
2017-02-12,-0.00858272683420342,bitcoin
2017-02-13,0.01394169999004207,bitcoin
2017-02-14,0.002912476248526162,bitcoin
2017-02-15,0.019618070354984467,bitcoin
2017-02-16,0.018103858479543947,bitcoin
2017-02-17,0.007816821423596588,bitcoin
2017-02-18,-0.006231366653704517,bitcoin
2017-02-19,0.03018297661809182,bitcoin
2017-02-20,0.03218096643723133,bitcoin
2017-02-21,0.0019168315547414083,bitcoin
2017-02-22,0.04315606560429249,bitcoin
2017-02-23,0.0059477896544394,bitcoin
2017-02-24,-0.02575316445720005,bitcoin
2017-02-25,0.018501711042938733,bitcoin
2017-02-26,0.012596285399254883,bitcoin
2017-02-27,0,bitcoin
2017-02-28,0.035408952769831636,bitcoin
2017-03-01,0.02305329049722392,bitcoin
2017-03-02,0.018987094918908855,bitcoin
2017-03-03,-0.01568322097795853,bitcoin
2017-03-04,0.009491498113500526,bitcoin
2017-03-05,0.00449612840115088,bitcoin
2017-03-06,-0.03949440493414516,bitcoin
2017-03-07,-0.06198638601041199,bitcoin
2017-03-08,0.03292164322355671,bitcoin
2017-03-09,-0.06228779461112696,bitcoin
2017-03-10,0.05157845284237252,bitcoin
2017-03-11,0.038007127188604675,bitcoin
2017-03-12,0.008592592591656786,bitcoin
2017-03-13,0.006537416006722991,bitcoin
2017-03-14,0.0337891468929465,bitcoin;ethereum
2017-03-15,0.007898510578673832,bitcoin;ethereum
2017-03-16,-0.06000514918010288,bitcoin;ethereum
2017-03-17,-0.1535162280896789,bitcoin;ethereum
2017-03-18,0.10259975656580672,bitcoin;ethereum
2017-03-19,0.007930698904451071,bitcoin;ethereum
2017-03-20,0.04927228414962651,bitcoin;ethereum
2017-03-21,-0.057234830725481085,bitcoin;ethereum
2017-03-22,-0.0023178174898276656,bitcoin;ethereum
2017-03-23,-0.031158826162189537,bitcoin;ethereum
2017-03-24,0.020512812666470266,bitcoin;ethereum
2017-03-25,-0.00805782737699718,bitcoin;ethereum
2017-03-26,0.05863507279555493,bitcoin;ethereum
2017-03-27,0.005719533209942468,bitcoin;ethereum
2017-03-28,0.0046455402890054195,bitcoin;ethereum
2017-03-29,-0.014067732615019481,bitcoin;ethereum
2017-03-30,0.025596453876248898,bitcoin;ethereum
2017-03-31,0.009139099574444934,bitcoin;ethereum
2017-04-01,0.0081938864167091,bitcoin;ethereum
2017-04-02,0.013756307493824557,bitcoin;ethereum
2017-04-03,-0.00645512902039667,bitcoin;ethereum
2017-04-04,-0.00343370193258778,bitcoin;ethereum
2017-04-05,0.033834645599148304,bitcoin;ethereum
2017-04-06,-0.008287593587259567,bitcoin;ethereum
2017-04-07,0.007934350910314636,bitcoin;ethereum
2017-04-08,0.004379370465044594,bitcoin;ethereum
2017-04-09,1.3915340733219146e-4,bitcoin;ethereum
2017-04-10,0.012343005487043621,bitcoin;ethereum
2017-04-11,0.008186043891989816,bitcoin;ethereum
2017-04-12,-0.0054265160350571665,bitcoin;ethereum
2017-04-13,-0.011229918059920695,bitcoin;ethereum
2017-04-14,0.009432519861790384,bitcoin;ethereum
2017-04-15,0.005732300123650671,bitcoin;ethereum
2017-04-16,0.005960099181580827,bitcoin;ethereum
2017-04-17,0.021160637274460825,bitcoin;ethereum
2017-04-18,-0.009772850933586319,bitcoin;ethereum
2017-04-19,0.01770636991099908,bitcoin;ethereum
2017-04-20,-0.010041000768424527,bitcoin;ethereum
2017-04-21,0.007678264204319212,bitcoin;ethereum
2017-04-22,-0.016650492148147678,bitcoin;ethereum
2017-04-23,0.034286174268108364,bitcoin;ethereum
2017-04-24,0.00948707025764048,bitcoin;ethereum
2017-04-25,0.020268669024220757,bitcoin;ethereum
2017-04-26,0.056721562659527866,bitcoin;ethereum
2017-04-27,0.02703264112882311,bitcoin;ethereum
2017-04-28,-0.0026519703534563376,bitcoin;ethereum
2017-04-29,0.05045476999068277,bitcoin;ethereum
2017-04-30,0.03284493103883883,bitcoin;ethereum
2017-05-01,0.01962911656155116,bitcoin;ethereum
2017-05-02,0.02669943280724712,bitcoin;ethereum
2017-05-03,0.0899136064323106,bitcoin;ethereum;xrp
2017-05-04,0.017659294151964083,bitcoin;ethereum;xrp
2017-05-05,0.026649641144325623,bitcoin;ethereum;xrp
2017-05-06,0.0433487819398767,bitcoin;ethereum;xrp
2017-05-07,0.10078029610233569,bitcoin;ethereum;xrp
2017-05-08,-0.01845309077857651,bitcoin;ethereum;xrp
2017-05-09,0.03235500966097662,bitcoin;ethereum;xrp
2017-05-10,0.02072232477975232,bitcoin;ethereum;xrp
2017-05-11,-0.025815256454612707,bitcoin;ethereum;xrp
2017-05-12,0.0411597692805182,bitcoin;ethereum;xrp
2017-05-13,0.005793187803925604,bitcoin;xrp;ethereum
2017-05-14,0.024623775535570554,bitcoin;xrp;ethereum
2017-05-15,0.06215537909123749,bitcoin;xrp;ethereum
2017-05-16,0.067395889502234,bitcoin;xrp;ethereum
2017-05-17,0.0075619751727505034,bitcoin;xrp;ethereum
2017-05-18,0.0658910625478548,bitcoin;xrp;ethereum
2017-05-19,0.03886275649507285,bitcoin;xrp;ethereum
2017-05-20,0.031745193470052384,bitcoin;ethereum;xrp
2017-05-21,0.048915167894454076,bitcoin;ethereum;xrp
2017-05-22,0.05089106795863214,bitcoin;ethereum;xrp
2017-05-23,0.026370962627045313,bitcoin;ethereum;xrp
2017-05-24,-0.08411245596237375,bitcoin;ethereum;xrp
2017-05-25,-0.0301288091291995,bitcoin;ethereum;xrp
2017-05-26,-0.08597705693676426,bitcoin;ethereum;xrp
2017-05-27,0.06465317090399744,bitcoin;ethereum;xrp
2017-05-28,0.06538243607336856,bitcoin;ethereum;xrp
2017-05-29,0.022564255478353012,bitcoin;ethereum;xrp
2017-05-30,0.051022504181354504,bitcoin;ethereum;xrp
2017-05-31,0.07110586345523887,bitcoin;ethereum;xrp
2017-06-01,0.005091870747564873,bitcoin;ethereum;xrp
2017-06-02,0.002172583198433573,bitcoin;ethereum;xrp
2017-06-03,0.028550946771969683,bitcoin;ethereum;xrp
2017-06-04,0.03892775689978901,bitcoin;ethereum;xrp
2017-06-05,0.050379293522564775,bitcoin;ethereum;xrp
2017-06-06,-0.03605597807431776,bitcoin;ethereum;xrp
2017-06-07,0.023881048130804768,bitcoin;ethereum;xrp
2017-06-08,0.02501761212342988,bitcoin;ethereum;xrp
2017-06-09,0.07601694753538128,bitcoin;ethereum;xrp
2017-06-10,0.01005972537880575,bitcoin;ethereum;xrp
2017-06-11,0.008536653412147151,bitcoin;ethereum;xrp
2017-06-12,0.011642752069449364,bitcoin;ethereum;xrp
2017-06-13,-0.07314592888770816,bitcoin;ethereum;xrp
2017-06-14,-0.013367054094037016,bitcoin;ethereum;xrp
2017-06-15,0.020782858805806752,bitcoin;ethereum;xrp
2017-06-16,0.03840806426827439,bitcoin;ethereum;xrp
2017-06-17,-0.02085824421392697,bitcoin;ethereum;xrp
2017-06-18,0.011365994214765534,bitcoin;ethereum;xrp
2017-06-19,0.026022412989703654,bitcoin;ethereum;xrp
2017-06-20,-0.0409126348009995,bitcoin;ethereum;xrp
2017-06-21,0.0032062090884036575,bitcoin;ethereum;xrp
2017-06-22,0.022843888579173275,bitcoin;ethereum;xrp
2017-06-23,-0.04887437709250991,bitcoin;ethereum;xrp
2017-06-24,-0.03202060554222324,bitcoin;ethereum;xrp
2017-06-25,-0.06852757651454956,bitcoin;ethereum;xrp
2017-06-26,0.03962730093947039,bitcoin;ethereum;xrp
2017-06-27,0.04731467598389806,bitcoin;ethereum;xrp
2017-06-28,-0.04217487035240231,bitcoin;ethereum;xrp
2017-06-29,-0.022689919021738104,bitcoin;ethereum;xrp
2017-06-30,-0.03831127437894634,bitcoin;ethereum;xrp
2017-07-01,0.03408891712165745,bitcoin;ethereum;xrp
2017-07-02,0.006471265154589771,bitcoin;ethereum;xrp
2017-07-03,-0.005832134386916833,bitcoin;ethereum;xrp
2017-07-04,-0.0044143908862929815,bitcoin;ethereum;xrp
2017-07-05,0.002597086082477195,bitcoin;ethereum;xrp
2017-07-06,-0.05708694966224867,bitcoin;ethereum;xrp
2017-07-07,0.017193789102914126,bitcoin;ethereum;xrp
2017-07-08,-0.02520866073772472,bitcoin;ethereum;xrp
2017-07-09,-0.08615081509084585,bitcoin;ethereum;xrp
2017-07-10,-0.04430307297354296,bitcoin;ethereum;xrp
2017-07-11,0.07551539364044568,bitcoin;ethereum;xrp
2017-07-12,-0.041037869258245,bitcoin;ethereum;xrp
2017-07-13,-0.05242037277118162,bitcoin;ethereum;xrp
2017-07-14,-0.12428034519234275,bitcoin;ethereum;xrp
2017-07-15,-0.05968865551855769,bitcoin;ethereum;xrp
2017-07-16,0.16658857636624058,bitcoin;ethereum;xrp
2017-07-17,0.09142463383873282,bitcoin;ethereum;xrp
2017-07-18,-0.07139092777297208,bitcoin;ethereum;xrp
2017-07-19,0.18047325921299287,bitcoin;ethereum;xrp
2017-07-20,-0.04816875425131023,bitcoin;ethereum;xrp
2017-07-21,0.05188769732463069,bitcoin;ethereum;xrp
2017-07-22,-0.02112803467536616,bitcoin;ethereum;xrp
2017-07-23,0.0023422968027057346,bitcoin;ethereum;xrp
2017-07-24,-0.07242527724533906,bitcoin;ethereum;xrp
2017-07-25,-0.01759260527095988,bitcoin;ethereum;xrp
2017-07-26,0.03481518891007595,bitcoin;ethereum;xrp
2017-07-27,0.014383062900631462,bitcoin;ethereum;xrp
2017-07-28,5.183685689487445e-4,bitcoin;ethereum;xrp
2017-07-29,-0.005537677922931114,bitcoin;ethereum;xrp
2017-07-30,0.03617986133831082,bitcoin;ethereum;xrp
2017-07-31,0.021789533772630997,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-01,0.005056277317724135,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-02,0.010483688187958081,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-03,-0.0054447332966445,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-04,0.11005277637968836,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-05,-0.0022267807967780405,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-06,0.058139214870406165,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-07,0.04499009033941854,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-08,-0.02459905881646165,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-09,0.001005602583913076,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-10,0.06656540411882676,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-11,0.03575963259133335,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-12,0.014171443438421784,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-13,0.04091072012555736,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-14,-0.03351172719681948,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-15,0.040186648460074914,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-16,0.020477608274085825,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-17,0.011802571085342517,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-18,0.014613621941653365,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-19,-0.016528531463878345,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-20,0.0021160097295918334,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-21,0.039486896194415734,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-22,0.008828043225349422,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-23,0.01814834661052436,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-24,0.011313281951079822,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-25,-0.00481279419401927,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-26,0.011532001555858233,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-27,0.0036284248969243003,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-28,0.036158233045660806,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-29,0.009769133414840194,bitcoin;ethereum;bitcoin-cash;xrp
2017-08-30,0.03063311386626674,bitcoin;ethereum;xrp;bitcoin-cash
2017-08-31,0.028660063252725736,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-01,-0.07892647425890692,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-02,0.0042895334262298,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-03,-0.10754937600469221,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-04,0.04116553148868771,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-05,0.06295870893443761,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-06,-0.0021001335375024324,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-07,-0.08967367658729712,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-08,-0.00758551974823439,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-09,-0.020150938476963445,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-10,0.011033970464036738,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-11,-0.01270075622258766,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-12,-0.053871206662108505,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-13,-0.22711186765506375,bitcoin;ethereum;xrp;bitcoin-cash
2017-09-14,0.14317369773572697,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-15,-0.003993358682430443,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-16,-0.005675291993010656,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-17,0.12932037784262682,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-18,-0.024603588209092607,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-19,-0.010486070052199191,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-20,-0.08126998134313704,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-21,0.005988440194880205,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-22,0.05090410442173688,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-23,-0.023038152569333184,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-24,0.05373094062248797,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-25,-0.008494105821227456,bitcoin;ethereum;bitcoin-cash;xrp
2017-09-26,0.07118326239371627,bitcoin;ethereum;xrp;bitcoin-cash
2017-09-27,-0.013681152147006506,bitcoin;ethereum;xrp;bitcoin-cash
2017-09-28,-0.010684363628901294,bitcoin;ethereum;xrp;bitcoin-cash
2017-09-29,0.03487283555484529,bitcoin;ethereum;xrp;bitcoin-cash
2017-09-30,0.010619322744520973,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-01,-0.0035312336972849355,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-02,-0.01959525714145838,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-03,-0.015106053576703294,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-04,0.024529074879280358,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-05,0.0166693611616475,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-06,0.011159970014861563,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-07,0.035113127616871326,bitcoin;ethereum;xrp;bitcoin-cash
2017-10-08,0.005587006908396335,bitcoin;ethereum;xrp
2017-10-09,0.006373351283497801,bitcoin;ethereum;xrp
2017-10-10,0.010311391537047397,bitcoin;ethereum;xrp
2017-10-11,0.08069879341417727,bitcoin;ethereum;xrp
2017-10-12,0.05391771896671617,bitcoin;ethereum;xrp
2017-10-13,0.02212928582217567,bitcoin;ethereum;xrp
2017-10-14,-0.018646222806174794,bitcoin;ethereum;xrp
2017-10-15,0.0014121049113883365,bitcoin;ethereum;xrp
2017-10-16,-0.03305597672066811,bitcoin;ethereum;xrp
2017-10-17,-0.007724091132393274,bitcoin;ethereum;xrp
2017-10-18,0.009536920734879896,bitcoin;ethereum;xrp
2017-10-19,0.0336293896264148,bitcoin;ethereum;xrp
2017-10-20,-5.5476445527384e-5,bitcoin;ethereum;xrp
2017-10-21,-0.00803149216489816,bitcoin;ethereum;xrp
2017-10-22,-0.017686586275013256,bitcoin;ethereum;xrp
2017-10-23,-0.03891474282701852,bitcoin;ethereum;xrp
2017-10-24,0.027948353268133934,bitcoin;ethereum;xrp
2017-10-25,0.018061807544290685,bitcoin;ethereum;xrp
2017-10-26,-0.01501547684768915,bitcoin;ethereum;xrp
2017-10-27,-0.004593456460480813,bitcoin;ethereum;xrp
2017-10-28,0.05587309521784535,bitcoin;ethereum;xrp
2017-10-29,-9.71383678794297e-4,bitcoin;ethereum;xrp
2017-10-30,0.038153642402030674,bitcoin;ethereum;xrp
2017-10-31,0.03664744590458527,bitcoin;ethereum;bitcoin-cash
2017-11-01,0.037834934868588334,bitcoin;ethereum;bitcoin-cash
2017-11-02,0.028994317333825258,bitcoin;ethereum;bitcoin-cash
2017-11-03,0.014347581777054644,bitcoin;ethereum;bitcoin-cash
2017-11-04,0.0014341684074827762,bitcoin;ethereum;bitcoin-cash
2017-11-05,-0.041414729143376225,bitcoin;ethereum;bitcoin-cash
2017-11-06,0.011894433691480992,bitcoin;ethereum;bitcoin-cash
2017-11-07,0.04189615891331083,bitcoin;ethereum;bitcoin-cash
2017-11-08,-0.02151248491405682,bitcoin;ethereum;bitcoin-cash
2017-11-09,-0.020099164385333303,bitcoin;ethereum;bitcoin-cash
2017-11-10,0.02321906011274908,bitcoin;ethereum;bitcoin-cash
2017-11-11,-0.042012238946486036,bitcoin;ethereum;bitcoin-cash
2017-11-12,0.06736470663450303,bitcoin;ethereum;bitcoin-cash
2017-11-13,0.012380029430312564,bitcoin;ethereum;bitcoin-cash
